name,type,mappedLocationId,margin,freight,updatedAt,state,parentToChildDistance
CHANDEL,GODOWN,65316a69e9d1652da805b25b,0,0,,,
MAHAD,GODOWN,65316a69e9d1652da805b1b6,0,0,,,
PANDHARPUR,GODOWN,65316a69e9d1652da805b1c1,0,0,,,
LOHIT,GODOWN,65316a69e9d1652da805b1c4,0,0,,,
SRIKAKULAM,GODOWN,65316a69e9d1652da805b210,0,0,,,
JHUNJHUNU,GODOWN,65316a69e9d1652da805b214,0,0,,,
KHOWAI,GODOWN,65316a69e9d1652da805b230,0,0,,,
DHALAI,GODOWN,65316a69e9d1652da805b23e,0,0,,,
YADADRI,GODOWN,65316a69e9d1652da805b256,0,0,,,
KOLASIB,GODOWN,65316a69e9d1652da805b25d,0,0,,,
KABIRDHAM,GODOWN,65316a69e9d1652da805b1a0,0,0,,,
BIRBHUM,GODOWN,65316a69e9d1652da805b1cf,0,0,,,
LOWER DIBANG VALLEY,GODOWN,65316a69e9d1652da805b1dc,0,0,,,
DIMA HASAO,GODOWN,65316a69e9d1652da805b204,0,0,,,
NAGARKURNOOL,GODOWN,65316a69e9d1652da805b215,0,0,,,
VELLORE,GODOWN,65316a69e9d1652da805b21f,0,0,,,
MAHE,GODOWN,65316a69e9d1652da805b22d,0,0,,,
LAWNGTLAI,GODOWN,65316a69e9d1652da805b23a,0,0,,,
DEOGARH,GODOWN,65316a69e9d1652da805b242,0,0,,,
LAKSHWADEEP,GODOWN,65316a69e9d1652da805b266,0,0,,,
PITHORAGARH,GODOWN,65316a69e9d1652da805b19d,0,0,,,
UPPER SIANG,GODOWN,65316a69e9d1652da805b1c9,0,0,,,
SRINAGAR,GODOWN,65316a69e9d1652da805b1d8,0,0,,,
PAPUM PARE,GODOWN,65316a69e9d1652da805b1dd,0,0,,,
SIWAN,GODOWN,65316a69e9d1652da805b1f4,0,0,,,
VISAKHAPATNAM,GODOWN,65316a69e9d1652da805b1f9,0,0,,,
CHIRANG,GODOWN,65316a69e9d1652da805b1fd,0,0,,,
HAILAKANDI,GODOWN,65316a69e9d1652da805b219,0,0,,,
KIPHIRE,GODOWN,65316a69e9d1652da805b229,0,0,,,
JALORE,GODOWN,65316a69e9d1652da805b23c,0,0,,,
JOGULAMBA,GODOWN,65316a69e9d1652da805b23d,0,0,,,
DHENKANAL,GODOWN,65316a69e9d1652da805b247,0,0,,,
KANNAUJ,GODOWN,65316a69e9d1652da805b262,0,0,,,
JHARGRAM,GODOWN,65316a69e9d1652da805b1c2,0,0,,,
NICOBAR,GODOWN,65316a69e9d1652da805b24d,0,0,,,
EAST JAINTIA HILLS,GODOWN,65316a69e9d1652da805b251,0,0,,,
THOUBAL,GODOWN,65316a69e9d1652da805b25c,0,0,,,
PILIBHIT,GODOWN,65316a69e9d1652da805b264,0,0,,,
SERCHHIP,GODOWN,65316a69e9d1652da805b1a4,0,0,,,
SAIHA,GODOWN,65316a69e9d1652da805b1ac,0,0,,,
TAWANG,GODOWN,65316a69e9d1652da805b1c8,0,0,,,
ARWAL,GODOWN,65316a69e9d1652da805b1cc,0,0,,,
CHATRA,GODOWN,65316a69e9d1652da805b1d4,0,0,,,
LONGDING,GODOWN,65316a69e9d1652da805b1db,0,0,,,
LEH LADAKH,GODOWN,65316a69e9d1652da805b218,0,0,,,
CUDDALORE,GODOWN,65316a69e9d1652da805b22e,0,0,,,
GAJAPATI,GODOWN,65316a69e9d1652da805b235,0,0,,,
KORAPUT,GODOWN,65316a69e9d1652da805b236,0,0,,,
ZUNHEBOTO,GODOWN,65316a69e9d1652da805b23b,0,0,,,
MAHOBA,GODOWN,65316a69e9d1652da805b263,0,0,,,
BOTAD,GODOWN,65316a69e9d1652da805b1ad,0,0,,,
LAHUL AND SPITI,GODOWN,65316a69e9d1652da805b1ae,0,0,,,
KARBI ANGLONG,GODOWN,65316a69e9d1652da805b1ca,0,0,,,
SIVASAGAR,GODOWN,65316a69e9d1652da805b1cb,0,0,,,
KANNUR,GODOWN,65316a69e9d1652da805b1d5,0,0,,,
THANJAVUR,GODOWN,65316a69e9d1652da805b1f1,0,0,,,
SIRSA,GODOWN,65316a69e9d1652da805b200,0,0,,,
CHITRADURGA,GODOWN,65316a69e9d1652da805b225,0,0,,,
UKHRUL,GODOWN,65316a69e9d1652da805b227,0,0,,,
BALAGHAT,GODOWN,65316a69e9d1652da805b24f,0,0,,,
MON,GODOWN,65316a69e9d1652da805b252,0,0,,,
MANCHERIAL,GODOWN,65316a69e9d1652da805b25e,0,0,,,
MORBI,GODOWN,65316a69e9d1652da805b1cd,0,,,,
KANCHEEPURAM,GODOWN,65316a69e9d1652da805b144,0,20,,,
RANGA REDDY,GODOWN,65316a69e9d1652da805afe6,0,,,,
MAHBUBNAGAR,GODOWN,65316a69e9d1652da805b124,0,20,,,
MORADABAD,GODOWN,65316a69e9d1652da805b126,0,0,2024-01-05T16:57:44.158Z,,
SOUTH 24 PARAGANAS,GODOWN,65316a69e9d1652da805aff4,0,0,,,
NORTH 24 PARAGANAS,GODOWN,65316a69e9d1652da805b0f7,0,0,,,
PURBA BARDHAMAN,GODOWN,65316a69e9d1652da805b231,0,,,,
MANDYA,GODOWN,65316a69e9d1652da805b154,0,,,,
SIVAGANGA,GODOWN,65316a69e9d1652da805b22f,0,0,,,
KHARGONE,GODOWN,65316a69e9d1652da805b072,0,,2024-06-03T14:33:35.352Z,,
SURENDRANAGAR,GODOWN,65316a69e9d1652da805b0d4,0,,2024-06-14T07:10:00.780Z,,
DEWAS,GODOWN,65316a69e9d1652da805b014,0,,2024-06-15T04:32:25.098Z,,
JALNA,GODOWN,65316a69e9d1652da805afe1,0,,2024-06-15T04:33:19.291Z,,
MOHALI,GODOWN,65316a69e9d1652da805b00c,0,,2024-06-15T04:35:25.700Z,,
DIU,GODOWN,65316a69e9d1652da805afd9,0,,2024-06-15T04:35:37.750Z,,
MUMBAI,GODOWN,65316a69e9d1652da805b1ed,0,,,,
